,Name,ID
12271,Sullivan Lynch,https://openalex.org/A5058815504
12272,Mark Costelloy,https://openalex.org/A5058824764
12273,Edward Soniat du Fossat,https://openalex.org/A5058901809
12274,G. Chen,https://openalex.org/A5058912283
12275,Romain Pelard,https://openalex.org/A5058919510
12276,Umang Dua,https://openalex.org/A5058957206
12277,Dimitriy Bilyk,https://openalex.org/A5059023807
12278,Marius F. NiculescuSeungjin Whang,https://openalex.org/A5059036746
12279,Le DantecChristopher,https://openalex.org/A5059053972
12280,A. Alkjdas,https://openalex.org/A5059077444
12281,Alexandra P Frost,https://openalex.org/A5059089341
12282,Gregory L Beyer,https://openalex.org/A5059136759
12283,J. O. Green,https://openalex.org/A5059144214
12284,Mark Gram,https://openalex.org/A5059147560
12285,James C. Gumpart,https://openalex.org/A5059155062
12286,Farida Jariwala,https://openalex.org/A5059206961
12287,Doeg Il Kim,https://openalex.org/A5059217481
12288,Shrenik Bhansali,https://openalex.org/A5059227720
12289,Srinivas Pccta,https://openalex.org/A5059304511
12290,Kenneth Camann,https://openalex.org/A5059315953
12291,J.M. Goodroe,https://openalex.org/A5059329136
12292,Kent Barefield,https://openalex.org/A5059333497
12293,Charles L. Finn,https://openalex.org/A5059346713
12294,Stephen P. De Weerth,https://openalex.org/A5059358707
12295,WilsonLaura,https://openalex.org/A5059370683
12296,T.K. Gaylord,https://openalex.org/A5059392427
12297,Rudranshu Datta,https://openalex.org/A5059412036
12298,Ruehle Ma,https://openalex.org/A5059473111
12299,M. Alice Li,https://openalex.org/A5059490217
12300,Karthik Rangarajan,https://openalex.org/A5059512831
12301,Manjina Shrestha,https://openalex.org/A5059606478
12302,Pavitra Manghaiapathy,https://openalex.org/A5059643870
12303,Yixun Wen,https://openalex.org/A5059657651
12304,Lyndzey E. Dare,https://openalex.org/A5059668486
12305,Nathan Piazza,https://openalex.org/A5059685952
12306,T. P. Belflower,https://openalex.org/A5059692692
12307,Patrick Fiorilli,https://openalex.org/A5059709107
12308,Dillon M. Volk,https://openalex.org/A5059792186
12309,Ralph Mobley,https://openalex.org/A5059804759
12310,Clifford Magnor,https://openalex.org/A5059811900
12311,William Gloss,https://openalex.org/A5059842197
12312,Dylan Shean,https://openalex.org/A5059853014
12313,Gregory S Matthews,https://openalex.org/A5059862628
12314,James C. POWERS,https://openalex.org/A5059875425
12315,E.L.H. Heintz,https://openalex.org/A5059884764
12316,Y. Naumeier,https://openalex.org/A5059908258
12317,Dennis Senol,https://openalex.org/A5059932454
12318,and Aijun Ye,https://openalex.org/A5059939106
12319,Leila Sun,https://openalex.org/A5059948147
12320,Galina Neumeier,https://openalex.org/A5059968781
12321,Abhiram Tirumala,https://openalex.org/A5060039154
12322,Saunya Williams,https://openalex.org/A5060058077
12323,Nishanth Mehanathan,https://openalex.org/A5060079435
12324,Hee Yong Jeon,https://openalex.org/A5060095637
12325,Assimina Pellegri,https://openalex.org/A5060098614
12326,Susan E Vandromme,https://openalex.org/A5060105459
12327,N. B. T. Zinn,https://openalex.org/A5060112670
12328,Alexandres Daglis,https://openalex.org/A5060117652
12329,Tiffany H. Cao,https://openalex.org/A5060200568
12330,Ben B. Wagner,https://openalex.org/A5060201136
12331,Alfonso Cruz Feliciano,https://openalex.org/A5060212699
12332,Hui-Han Chang Chien,https://openalex.org/A5060226291
12333,Janssen Pimentel,https://openalex.org/A5060244849
12334,H. Hoernis,https://openalex.org/A5060268021
12335,Itti Chusoipin,https://openalex.org/A5060281136
12336,M.P. Smoak,https://openalex.org/A5060286950
12337,Parissa Rabannifard,https://openalex.org/A5060339728
12338,Michael E Helmicki,https://openalex.org/A5060344128
12339,Z.R. Zhang,https://openalex.org/A5060357477
12340,M.E. Knotts,https://openalex.org/A5060358334
12341,Kahled S. Ali,https://openalex.org/A5060410076
12342,Priscilla Han,https://openalex.org/A5060420100
12343,Natalie A. Lembeck,https://openalex.org/A5060420496
12344,Phillip R. Bowden,https://openalex.org/A5060439679
12345,Evan Gebahrdt,https://openalex.org/A5060472521
12346,Rosie Kwok,https://openalex.org/A5060477724
12347,Anna E Thompson,https://openalex.org/A5060480412
12348,L.J. Schulman,https://openalex.org/A5060496483
12349,Ahmad Revanitabar,https://openalex.org/A5060498920
12350,Alvaro Espejo Albela,https://openalex.org/A5060533147
12351,Kam Y. Lee,https://openalex.org/A5060576625
12352,Alex Debate,https://openalex.org/A5060589519
12353,Manuel Daub,https://openalex.org/A5060610928
12354,C. Kruessi,https://openalex.org/A5060644312
12355,Andrew Panfel,https://openalex.org/A5060649935
12356,Tristan Al Haddad,https://openalex.org/A5060655975
12357,Josh M. Symonds,https://openalex.org/A5060669044
12358,G.S. Turner,https://openalex.org/A5060674480
12359,Marie Lei Ysabel D. Acuna,https://openalex.org/A5060718881
12360,Thomas G. Luckew,https://openalex.org/A5060744891
12361,S.K. Lim,https://openalex.org/A5060755277
12362,Z. L. Wang,https://openalex.org/A5060763368
12363,B. Strickland,https://openalex.org/A5060804205
12364,Roy A. Martin,https://openalex.org/A5060828303
12365,JeeWhan Choi,https://openalex.org/A5060852377
12366,Lrf Henneman,https://openalex.org/A5060961146
12367,Lea Ikkache,https://openalex.org/A5060977929
12368,Sá de Melo C A R,https://openalex.org/A5060978835
12369,Palaniswamy K. Nallampalayam,https://openalex.org/A5060979760
12370,Wantao Qin,https://openalex.org/A5060991290
12371,Stas Minsker,https://openalex.org/A5061122439
12372,William H. Waits,https://openalex.org/A5061150898
12373,Bill Sung,https://openalex.org/A5061167553
12374,Oel Christensen,https://openalex.org/A5061191530
12375,Ninand Shahane,https://openalex.org/A5061206352
12376,Kahlil Khan,https://openalex.org/A5061273016
12377,Gabriel Pajares,https://openalex.org/A5061297476
12378,Blum Tc,https://openalex.org/A5061306908
12379,Susan Eustis,https://openalex.org/A5061321719
12380,D. E. Dawson,https://openalex.org/A5061333876
12381,E. A. Gazda,https://openalex.org/A5061341896
12382,Matthew J. Golino,https://openalex.org/A5061344611
12383,O. G. MCGEE,https://openalex.org/A5061383991
12384,R.H.J. Wang,https://openalex.org/A5061412466
12385,B.L. Olutade,https://openalex.org/A5061412740
12386,J. Akovenko,https://openalex.org/A5061424060
12387,Trevor J. Worthy,https://openalex.org/A5061436283
12388,and Christy R. Vestal,https://openalex.org/A5061472665
12389,Ed Burdette,https://openalex.org/A5061494048
12390,Hai-fan Li,https://openalex.org/A5061512655
12391,Peter E. Gaffrey,https://openalex.org/A5061592167
12392,Mahavir S. Parekh,https://openalex.org/A5061598447
12393,Moti Vertzberger,https://openalex.org/A5061645805
12394,Z. Chen,https://openalex.org/A5061647984
12395,L Liotta Charles,https://openalex.org/A5061657587
12396,Meghan Meredith,https://openalex.org/A5061714476
12397,† and Kwang-Woo Jung,https://openalex.org/A5061721661
12398,L.M. Schuett,https://openalex.org/A5061721881
12399,Scotta A. Shane,https://openalex.org/A5061759891
12400,Delisa T. Lawson,https://openalex.org/A5061763433
12401,Beth Schechter,https://openalex.org/A5061786970
12402,Ellen Martin Taratus,https://openalex.org/A5061793160
12403,Meekal Bajaj,https://openalex.org/A5061795741
12404,Brian Mcalvin,https://openalex.org/A5061796384
12405,Jackie Nemeth,https://openalex.org/A5061824571
12406,Taleb Hirani,https://openalex.org/A5061830476
12407,Z. M. Zhang,https://openalex.org/A5061831092
12408,Shelby Claytor,https://openalex.org/A5061832569
12409,Umakishore Ramanchandran,https://openalex.org/A5061842616
12410,G. Gray,https://openalex.org/A5061845152
12411,G. Donald Berghaus,https://openalex.org/A5061849525
12412,Adil Delawalla,https://openalex.org/A5061926552
12413,Justin V Le,https://openalex.org/A5061952681
12414,Vlad Kolesnikov,https://openalex.org/A5061970103
12415,Christopher Mize,https://openalex.org/A5062007034
12416,James R. Eckmam,https://openalex.org/A5062017673
12417,Tania Rosen-Cheriyan,https://openalex.org/A5062029978
12418,Hiro Ichikawa,https://openalex.org/A5062060016
12419,Simon Kruger,https://openalex.org/A5062114661
12420,Roy A. Martin,https://openalex.org/A5062124569
12421,Mohammad S. Eslampanah,https://openalex.org/A5062145342
12422,Cindy Y. Fei,https://openalex.org/A5062151376
12423,N. Dudebout,https://openalex.org/A5062159026
12424,Brian Laningham,https://openalex.org/A5062159061
12425,Suhaas Bonkur,https://openalex.org/A5062177003
12426,W Anderson,https://openalex.org/A5062188849
12427,Megan T. Miller,https://openalex.org/A5062190697
12428,Reuben Cannon,https://openalex.org/A5062192226
12429,Troy Batugal,https://openalex.org/A5062201642
12430,SrinivasaVunya,https://openalex.org/A5062218248
12431,Morgan Biagioni,https://openalex.org/A5062236044
12432,J. Ramesh,https://openalex.org/A5062247360
12433,Jo Ann Vassallo,https://openalex.org/A5062263061
12434,Jim Crozier,https://openalex.org/A5062283521
12435,George K. Frimponc,https://openalex.org/A5062286472
12436,Maxime F. Atanian,https://openalex.org/A5062292878
12437,Nupur Udipi,https://openalex.org/A5062299277
12438,Xuaiku Ma,https://openalex.org/A5062309305
12439,Anna Aspley,https://openalex.org/A5062313132
12440,Rachael M Blackstone,https://openalex.org/A5062315234
12441,C. Jason Mabry,https://openalex.org/A5062322253
12442,Glen Vinson,https://openalex.org/A5062327477
12443,J. L. Walters,https://openalex.org/A5062358687
12444,Janet K. Alien,https://openalex.org/A5062363508
12445,Nikhil Dhanda,https://openalex.org/A5062364346
12446,Katherine Handschuh,https://openalex.org/A5062381005
12447,Cayce Boone,https://openalex.org/A5062395779
12448,Aakash B. Bhagat,https://openalex.org/A5062398332
12449,H.K. Hicks,https://openalex.org/A5062450174
12450,Trejo Lh,https://openalex.org/A5062475222
12451,Anna C. Dillon,https://openalex.org/A5062477097
12452,W.A. Doolittle,https://openalex.org/A5062509237
12453,H. J. Ray Wang,https://openalex.org/A5062564264
12454,Apurve Chawda,https://openalex.org/A5062598322
12455,Maxwell Walde,https://openalex.org/A5062620733
12456,Maxim L. Sankey,https://openalex.org/A5062632803
12457,W. Hagood Bellinger,https://openalex.org/A5062666310
12458,Luis S. Casado,https://openalex.org/A5062670556
12459,Elizabeth Disalvo,https://openalex.org/A5062681263
12460,and Alex Goldstein,https://openalex.org/A5062690680
12461,Pienta Pienta,https://openalex.org/A5062693836
12462,Nader Saddegh,https://openalex.org/A5062715167
12463,V Vijayan,https://openalex.org/A5062723845
12464,Brittyn Paul,https://openalex.org/A5062732042
12465,J-S Moon,https://openalex.org/A5062738860
12466,Diego Vacanti,https://openalex.org/A5062748085
12467,W. D. Luedtke and,https://openalex.org/A5062748671
12468,James E. Turpen,https://openalex.org/A5062757967
12469,Jose Gerado Gonzalez,https://openalex.org/A5062773068
12470,Bhakti A. Sanghani,https://openalex.org/A5062780413
12471,Mirza Samnani,https://openalex.org/A5062785194
12472,Hammer Bk,https://openalex.org/A5062796748
12473,Z Razavi,https://openalex.org/A5062808072
12474,F. Kappei,https://openalex.org/A5062820322
12475,Avinash Ravi,https://openalex.org/A5062828697
12476,C. Gottiparthi,https://openalex.org/A5062839349
12477,Juan G. Cruz-Ayoroa,https://openalex.org/A5062856830
12478,Danny Keane,https://openalex.org/A5062882070
12479,JT Valco,https://openalex.org/A5062891969
12480,Daniel H. Forsyth,https://openalex.org/A5062892699
12481,Aekansh Goel,https://openalex.org/A5062898843
12482,Callie L. Goins,https://openalex.org/A5062929265
12483,B. Cecim,https://openalex.org/A5062940048
12484,K. Glezer,https://openalex.org/A5062941465
12485,Shyh-Chinag Shen,https://openalex.org/A5062955743
12486,Lane Dillon,https://openalex.org/A5062973504
12487,Michael. Z. Liu,https://openalex.org/A5062975120
12488,W. H. Licata,https://openalex.org/A5062976435
12489,L. Smee,https://openalex.org/A5062985916
12490,H Kane Matthew,https://openalex.org/A5062994983
12491,Buse Oruc Aglar,https://openalex.org/A5063006231
12492,Ali AlSaibie,https://openalex.org/A5063036187
12493,Monira Khan,https://openalex.org/A5063108402
12494,Hannah Weksler,https://openalex.org/A5063138963
12495,Bayne Meeks,https://openalex.org/A5063148577
12496,Prithvi Chippada,https://openalex.org/A5063154067
12497,K. Richard Hammet,https://openalex.org/A5063175255
12498,Aneet Nadella,https://openalex.org/A5063249778
12499,Susan M. Ekart,https://openalex.org/A5063277858
12500,Ghaith Al Tibi,https://openalex.org/A5063297519
12501,KuBon Woong,https://openalex.org/A5063309961
12502,M. L. Abell,https://openalex.org/A5063311050
12503,VeerasamyAravindan,https://openalex.org/A5063323538
12504,D.D. Kim,https://openalex.org/A5063342635
12505,Robert V. Worrall,https://openalex.org/A5063347987
12506,A.S. Brown,https://openalex.org/A5063390895
12507,RoySwati,https://openalex.org/A5063406503
12508,Andriy Naborskyy,https://openalex.org/A5063439664
12509,Abdelhafiz Ali Abdelhafiz,https://openalex.org/A5063456360
12510,Marc A Shuler,https://openalex.org/A5063458163
12511,Arielle Cason,https://openalex.org/A5063460607
12512,Negron R. I. Juarez,https://openalex.org/A5063495617
12513,Kaitlin M. Geldbach,https://openalex.org/A5063496477
12514,Kathleen Hanggi,https://openalex.org/A5063539005
12515,A.B. Chromiak,https://openalex.org/A5063562444
12516,Gerhard Heynen,https://openalex.org/A5063608111
12517,Matt A. Futterman,https://openalex.org/A5063608405
12518,Prasanna Venkat Ravindran,https://openalex.org/A5063621865
12519,Jgenisius Harris,https://openalex.org/A5063625022
12520,Rodolfo Berumen,https://openalex.org/A5063637200
12521,Wondewosen Kihinet,https://openalex.org/A5063652492
12522,M. Liu,https://openalex.org/A5063690508
12523,Paul Gulley,https://openalex.org/A5063703973
12524,S T Kim,https://openalex.org/A5063724103
12525,Mitchell Baxendale,https://openalex.org/A5063735031
12526,Kimberly Pinkos,https://openalex.org/A5063745014
12527,W. M. Newton,https://openalex.org/A5063776859
12528,Yacin Nadjin,https://openalex.org/A5063791533
12529,Tyler Kwok,https://openalex.org/A5063804780
12530,Timmy Douglas,https://openalex.org/A5063837752
12531,Nuihat Tasneem,https://openalex.org/A5063840718
12532,C. Arumugam,https://openalex.org/A5063861331
12533,Sina M. Mostaghimi,https://openalex.org/A5063878734
12534,H. Sivakumar,https://openalex.org/A5063921729
12535,BeyahRaheem,https://openalex.org/A5063937014
12536,NZ Gebraeel,https://openalex.org/A5063958322
12537,Kawtar Benmansour,https://openalex.org/A5063980418
12538,Alexander B. Aleksandrov,https://openalex.org/A5064004028
12539,y.R.T. León,https://openalex.org/A5064005400
12540,K. Sitaraman,https://openalex.org/A5064009988
12541,Madison G. Spillman,https://openalex.org/A5064026780
12542,Jerome Jhingory,https://openalex.org/A5064040795
12543,C Richard C. Rover,https://openalex.org/A5064077677
12544,Alessandro Sapdoni,https://openalex.org/A5064080787
12545,F.M. Zaman,https://openalex.org/A5064099239
12546,A. J. Moriarty,https://openalex.org/A5064099650
12547,Bonnie Bao,https://openalex.org/A5064124847
12548,Joel Tishler,https://openalex.org/A5064146802
12549,Keshav Ramanathan,https://openalex.org/A5064158166
12550,Katherine O. Marchand,https://openalex.org/A5064163883
12551,Boris Mizakoff,https://openalex.org/A5064183159
12552,Jake Tubesing,https://openalex.org/A5064185354
12553,Mark Gudial,https://openalex.org/A5064242954
12554,Michelle Issac,https://openalex.org/A5064244502
12555,C. Karen Liu,https://openalex.org/A5064291537
12556,Sylvia Necula,https://openalex.org/A5064295183
12557,Stefan Dancila,https://openalex.org/A5064307547
12558,Haley Morgan Chenot,https://openalex.org/A5064312576
12559,Fiacre Kabayiza,https://openalex.org/A5064328321
12560,P. M. Rajesh,https://openalex.org/A5064341806
12561,M. Michell,https://openalex.org/A5064390425
12562,Azalea Irani,https://openalex.org/A5064414247
12563,Vishwa Ramkumar,https://openalex.org/A5064451944
12564,Haley R. Steel,https://openalex.org/A5064456406
12565,E. Gebara,https://openalex.org/A5064475584
12566,P. Kesinocak,https://openalex.org/A5064541781
12567,Zhonghe Wen,https://openalex.org/A5064545314
12568,AF Flaherty,https://openalex.org/A5064549149
12569,Jong-Shiann Jiang,https://openalex.org/A5064580201
12570,William Grindle,https://openalex.org/A5064581996
12571,H.Stephen Lee,https://openalex.org/A5064592980
12572,B. T. Burcar,https://openalex.org/A5064649897
12573,T.-H. Kim,https://openalex.org/A5064674289
12574,Sabastian Abelezele,https://openalex.org/A5064674598
12575,Josh C. Canzoneri,https://openalex.org/A5064695877
12576,D. Bo Broadwater,https://openalex.org/A5064701262
12577,Steven N. Flanagan,https://openalex.org/A5064706827
12578,Woentae Oh,https://openalex.org/A5064714786
12579,J. C. Sant Amarina,https://openalex.org/A5064715599
12580,Nadine Fahed,https://openalex.org/A5064723659
12581,A.J. Gersiewski,https://openalex.org/A5064732573
12582,Siddarth Datta Roy,https://openalex.org/A5064756757
12583,Z. John Zhang,https://openalex.org/A5064783219
12584,Edward Kimn,https://openalex.org/A5064791665
12585,Nathanael Ellerhoff,https://openalex.org/A5064828036
12586,Alan Gabrielli,https://openalex.org/A5064839869
12587,Choon-Sung Kim,https://openalex.org/A5064867322
12588,Eugene Lubarksky,https://openalex.org/A5064904080
12589,Katie Dai,https://openalex.org/A5064920895
12590,Jeffrey J. Cissell,https://openalex.org/A5064949245
12591,Victoria Razin,https://openalex.org/A5064959884
12592,Ajeya Karajgikar,https://openalex.org/A5064962185
12593,Reginald D. Boswell,https://openalex.org/A5064968482
12594,Gilles Eggenspeiler,https://openalex.org/A5064986241
12595,Swagath Kannan,https://openalex.org/A5065024273
12596,D. Dutton,https://openalex.org/A5065064503
12597,N. L. Jenkins,https://openalex.org/A5065066414
12598,Edgar Zelaya,https://openalex.org/A5065133682
12599,Udita S. Adurkar,https://openalex.org/A5065139697
12600,Ezgi Balkas,https://openalex.org/A5065140456
12601,Ray Haleblian,https://openalex.org/A5065178675
12602,R. Gray Parker,https://openalex.org/A5065192702
12603,Michael E Reid,https://openalex.org/A5065266168
12604,T.E. Gibson,https://openalex.org/A5065288372
12605,Wade S. Kovalik,https://openalex.org/A5065301556
12606,Jordan T. Dobson,https://openalex.org/A5065305125
12607,S. Batta,https://openalex.org/A5065314025
12608,Jurien Leer,https://openalex.org/A5065316452
12609,Jon A. Sanfod,https://openalex.org/A5065321438
12610,Snyder Tim,https://openalex.org/A5065330976
12611,WILLIAM J. LAYTON,https://openalex.org/A5065340802
12612,Benjamin I. Bingham,https://openalex.org/A5065342268
12613,N WalkerBruce,https://openalex.org/A5065353593
12614,Ben T. Z i n n,https://openalex.org/A5065385420
12615,Ji Bok,https://openalex.org/A5065431086
12616,T. S. Starr,https://openalex.org/A5065431783
12617,Neela Lohith Penmetsa,https://openalex.org/A5065452708
12618,and Feroz K. Kazi,https://openalex.org/A5065484938
12619,Todd Sulcheck,https://openalex.org/A5065488738
12620,Jianixn Wu,https://openalex.org/A5065525675
12621,Chih-Min KAM,https://openalex.org/A5065527227
12622,T.I. Nygaard,https://openalex.org/A5065535131
12623,Z. M. Zhang,https://openalex.org/A5065535536
12624,Xiaochen Zhangl,https://openalex.org/A5065535831
12625,Hatem Alysouri,https://openalex.org/A5065559068
12626,Alexandre Magasinksi,https://openalex.org/A5065585245
12627,Luis Henrique Kalil Duarte,https://openalex.org/A5065609368
12628,Ii. J.N. Haralson,https://openalex.org/A5065722322
12629,Alexander Zabaldo,https://openalex.org/A5065738619
12630,Ugochi Ofoha,https://openalex.org/A5065769969
12631,Tianhing Chen,https://openalex.org/A5065777357
12632,Krishnendnu Roy,https://openalex.org/A5065779304
12633,L. Isbell,https://openalex.org/A5065898803
12634,and Alando Wilson,https://openalex.org/A5065965309
12635,MuraliGauthaman,https://openalex.org/A5065981323
12636,W. A. de Heel,https://openalex.org/A5065981621
12637,Laskhmi N. Sankar,https://openalex.org/A5065983635
12638,Felipe S. A Dias,https://openalex.org/A5065989349
12639,Lewis F. Bost,https://openalex.org/A5066002325
12640,K. E. Cummerford,https://openalex.org/A5066008671
12641,Shaafique Chowdhury,https://openalex.org/A5066013064
12642,Wassa R. Panont,https://openalex.org/A5066026250
12643,Angeline Vidhula Jeyachandra,https://openalex.org/A5066028791
12644,Ben Loeffler,https://openalex.org/A5066038675
12645,Melanee Wang,https://openalex.org/A5066086339
12646,DaudiJjingo,https://openalex.org/A5066086886
12647,Karen A Ellis,https://openalex.org/A5066101434
12648,G. R. Baldau,https://openalex.org/A5066105914
12649,Sam G Greenberg,https://openalex.org/A5066155743
12650,Naiji Gong,https://openalex.org/A5066161100
12651,R.F. Payne,https://openalex.org/A5066167673
12652,Laura Leavy,https://openalex.org/A5066174440
12653,N. Kjellin,https://openalex.org/A5066210564
12654,Arefin Huq,https://openalex.org/A5066234098
12655,M Arogeti,https://openalex.org/A5066236293
12656,Erin M. Leydon,https://openalex.org/A5066306077
12657,Wonsup Song,https://openalex.org/A5066327126
12658,S.S. Kim,https://openalex.org/A5066340637
12659,Speaker: J. Rossignac,https://openalex.org/A5066342200
12660,Will Gulian,https://openalex.org/A5066352998
12661,Georges Pavlidis Samuel Graham,https://openalex.org/A5066362890
12662,Sona Chandra,https://openalex.org/A5066425297
12663,R. Kahlscheuer,https://openalex.org/A5066428924
12664,Hannah Verboncoeur,https://openalex.org/A5066463214
12665,Holly C. Paskow,https://openalex.org/A5066468943
12666,S. M. Lee,https://openalex.org/A5066497111
12667,Brian J. Lawrence,https://openalex.org/A5066523881
12668,L.S. Vesier,https://openalex.org/A5066531117
12669,Tushar T. Thrivikraman,https://openalex.org/A5066544622
12670,Lindsey Lubin,https://openalex.org/A5066557664
12671,Asher Altman,https://openalex.org/A5066563462
12672,K. Escoe,https://openalex.org/A5066572130
12673,ChanwooKim,https://openalex.org/A5066605116
12674,Patricia Angle,https://openalex.org/A5066656518
12675,Lightsey Gr,https://openalex.org/A5066689974
12676,Marla Krishna Tej,https://openalex.org/A5066696596
12677,Jon Koehler,https://openalex.org/A5066703551
12678,YoongJoon Joo,https://openalex.org/A5066704238
12679,Alonzo Patrick Self,https://openalex.org/A5066734482
12680,Heather Hepler Surrency,https://openalex.org/A5066747704
12681,H.R. MacKenzie,https://openalex.org/A5066765870
12682,Ю.О. Чернов,https://openalex.org/A5066803937
12683,A.P. Mellopoulos,https://openalex.org/A5066807659
12684,Ruofeng Chen,https://openalex.org/A5066814192
12685,B.S. Mitchell,https://openalex.org/A5066824773
12686,Inez Falcon,https://openalex.org/A5066852696
12687,Ayanna Prather,https://openalex.org/A5066885572
12688,Arijit Raychowdhuryarijit,https://openalex.org/A5066895523
12689,Chandan Hebbale,https://openalex.org/A5066905775
12690,Keith Hooks,https://openalex.org/A5066918199
12691,Geoffrey Ye Li Li,https://openalex.org/A5066923316
12692,Adolfo Rocco,https://openalex.org/A5066934393
12693,D. R. Mujumdar,https://openalex.org/A5066955174
12694,Siddarth S. Seemakurti,https://openalex.org/A5066988779
12695,Jaesuk Yang,https://openalex.org/A5067012606
12696,Akhil Oswall,https://openalex.org/A5067038682
12697,Rachel Borrelli,https://openalex.org/A5067062945
12698,Alan R. Chappel,https://openalex.org/A5067063393
12699,Taylor Gamble,https://openalex.org/A5067063702
12700,Chris Alvarez,https://openalex.org/A5067073523
12701,Chaz A. Keller,https://openalex.org/A5067107539
12702,Satheesh Kumar Harikrishnan,https://openalex.org/A5067126161
12703,Thomas Teyrasse,https://openalex.org/A5067128070
12704,Konstantin Mischiakow,https://openalex.org/A5067155252
12705,Yared Zemere,https://openalex.org/A5067166714
12706,Mary Jean Harold,https://openalex.org/A5067179286
12707,HuangShan Shan,https://openalex.org/A5067217544
12708,Yannis Papayanopoulos,https://openalex.org/A5067241514
12709,Andrew R. W. O’Brien,https://openalex.org/A5067272370
12710,R. D. Krupczak,https://openalex.org/A5067280422
12711,Nagmesh Kumar,https://openalex.org/A5067283580
12712,A. Chatterjec,https://openalex.org/A5067284126
12713,Ellen Mazumdar,https://openalex.org/A5067303533
12714,Wayne Dayley,https://openalex.org/A5067343176
12715,Cyrus Rich,https://openalex.org/A5067401856
12716,Z. L. Wang,https://openalex.org/A5067417671
12717,Jake Peter Leech,https://openalex.org/A5067428709
12718,Tyler Seladi,https://openalex.org/A5067430091
12719,R. Zhang,https://openalex.org/A5067439873
12720,Walter Dubner,https://openalex.org/A5067442569
12721,M. AI-Numay,https://openalex.org/A5067458801
12722,Gaurav Kanitkar,https://openalex.org/A5067483323
12723,Lauren Cheplen,https://openalex.org/A5067521121
12724,Y. H. Kim,https://openalex.org/A5067527897
12725,Q. Li,https://openalex.org/A5067564284
12726,and J. Anthony Smith,https://openalex.org/A5067592330
12727,Yash H. Chitale,https://openalex.org/A5067604100
12728,Justin C. Sabree,https://openalex.org/A5067614799
12729,Sundeep K. Sunny,https://openalex.org/A5067634307
12730,Devon Phelps,https://openalex.org/A5067634761
12731,Lds-Vip,https://openalex.org/A5067639421
12732,ArjunSinh Nakum,https://openalex.org/A5067640903
12733,H.L. Oen,https://openalex.org/A5067647714
12734,Dheeraj Ramchandani,https://openalex.org/A5067652936
12735,John Glodek,https://openalex.org/A5067660007
12736,Amanda. Y. Wang,https://openalex.org/A5067686642
12737,K.-L. Chen,https://openalex.org/A5067704566
12738,K.S.A. Miles,https://openalex.org/A5067711195
12739,Kostka Je,https://openalex.org/A5067755585
12740,G.D. Wang,https://openalex.org/A5067794781
12741,Gregory M. Spiro,https://openalex.org/A5067795459
12742,Sarrah Amor,https://openalex.org/A5067862104
12743,Patrick K. McNeil,https://openalex.org/A5067873518
12744,Hugo Sancho,https://openalex.org/A5067875538
12745,E. D. Mckamey,https://openalex.org/A5067885094
12746,Ajish Sekar,https://openalex.org/A5067890609
12747,M Vandromme,https://openalex.org/A5067916756
12748,Sneha Venkatachalam,https://openalex.org/A5067918089
12749,Alfredo Valverde Salazar,https://openalex.org/A5067935212
12750,P. Kirby,https://openalex.org/A5067960418
12751,Claire Cates Haulk,https://openalex.org/A5067962800
12752,T. K. Thrivikraman,https://openalex.org/A5068026250
12753,Ge-Ah R Kim,https://openalex.org/A5068033785
12754,J.P. Vidosic,https://openalex.org/A5068068874
12755,Xiao Jia Jia,https://openalex.org/A5068150336
12756,Taylor Helfrich,https://openalex.org/A5068154979
12757,Gabe Kooreman,https://openalex.org/A5068177769
12758,Kristie Teoh,https://openalex.org/A5068199410
12759,Jiten Chhabra,https://openalex.org/A5068259380
12760,Z.L. Wang,https://openalex.org/A5068275384
12761,Michael A. Capone,https://openalex.org/A5068313436
12762,Matthew L. Merck,https://openalex.org/A5068321051
12763,Alex Mussa,https://openalex.org/A5068324118
12764,M Recalde,https://openalex.org/A5068345572
12765,D. Resnick,https://openalex.org/A5068368526
12766,Megan A. Macke,https://openalex.org/A5068384094
12767,A.J. Compston,https://openalex.org/A5068414900
12768,Jackson Rabun,https://openalex.org/A5068427612
12769,L.K. Adelberg,https://openalex.org/A5068433206
12770,H. Flaschka,https://openalex.org/A5068466098
12771,J. R. Regalado,https://openalex.org/A5068467612
12772,Denise Graber,https://openalex.org/A5068482786
12773,Terese Martinez,https://openalex.org/A5068527483
12774,Brian Roundaville,https://openalex.org/A5068529436
12775,Emma G. Kauf,https://openalex.org/A5068553522
12776,Wun‐Gwi Kim,https://openalex.org/A5068571586
12777,Namratha R Vedire,https://openalex.org/A5068647452
12778,Björn Tidbeck,https://openalex.org/A5068656670
12779,Onome Okuma,https://openalex.org/A5068675700
12780,Kaito Li,https://openalex.org/A5068687365
12781,G.J. Kim,https://openalex.org/A5068694136
12782,Robert M. Dickson and,https://openalex.org/A5068712324
12783,RoşuDaniela,https://openalex.org/A5068732817
12784,Henry N. Hipps,https://openalex.org/A5068735446
12785,Lisa K. Wiest,https://openalex.org/A5068741971
12786,D. Kim,https://openalex.org/A5068756430
12787,A. M. Stepin,https://openalex.org/A5068758511
12788,Y. Arkun,https://openalex.org/A5068774376
12789,Kathleen L Tynan,https://openalex.org/A5068804485
12790,R. Minsk,https://openalex.org/A5068827943
12791,Frank Ketchum,https://openalex.org/A5068875329
12792,Greg Hendler,https://openalex.org/A5068890148
